state_length,time,SW-15,SW-29,TSW-15,TSW-29,SD,JC,TD
"(20, 30, 40, 50, 60)",418,0.278296946403562,0.34482055135812617,0.27248437281075644,0.3596831391925669,0.2555508868047783,-0.4202978574813326,0.13664249254110367
"(20, 30, 40, 50, 60)",419,0.21059992950912182,0.33919946376233534,0.22089524063002078,0.3779185144033681,0.6316408496504854,-0.42016838485828134,0.366312400488738
"(20, 30, 40, 50, 60)",420,0.294114528254597,0.481651913623417,0.30219208039200113,0.46680047020232435,0.2024135620651443,-0.42030372649509884,0.37984873653944645
"(20, 30, 40, 50, 60)",421,0.37043024402455527,0.47652202988396236,0.3841002268749604,0.47628005008559543,0.27590967751680434,-0.42028004617239917,0.4035017532015068
"(20, 30, 40, 50, 60)",422,0.6566335470200378,0.49680995329236927,0.6539169396068037,0.4979699430609078,0.43174299431503826,-0.42023733891913584,0.5291053816119697
"(20, 30, 40, 50, 60)",423,0.7258029883701357,0.5131627883230658,0.7257929586328146,0.5188195102303609,0.5523520786666132,-0.4201983056372241,0.36763913132645915
"(20, 30, 40, 50, 60)",424,0.7277655019608167,0.46491632231234326,0.7341141918363336,0.5056858777892506,0.23614962738036824,-0.4202922914365583,0.3368814936222742
"(20, 30, 40, 50, 60)",425,0.7512746095274324,0.44008863206595233,0.7596698312674484,0.49896035080212586,0.4162332854353467,-0.4202473736679939,0.6561585892085743
"(20, 30, 40, 50, 60)",426,0.7344494791710137,0.45468432362737826,0.7328086414447952,0.5173922836154986,0.2793289092693977,-0.4202811306454921,0.6327488972517668
"(20, 30, 40, 50, 60)",427,0.6603618301337718,0.39811822939685154,0.6689679011116738,0.4905442456489836,0.5632139323597368,-0.4201946788099634,0.6054072977531563
"(20, 30, 40, 50, 60)",428,0.6413633971583302,0.34193769397624507,0.6508114140496443,0.4543592388024618,0.5597631568901756,-0.42019860531557335,0.6060329879983112
"(20, 30, 40, 50, 60)",429,0.6793842513964118,0.3937259714701015,0.6764833420120591,0.4738092578579247,0.4687295519246752,-0.42022851354908525,0.6655000861515546
"(20, 30, 40, 50, 60)",430,0.6245655445485176,0.4195847734701693,0.6201124256226133,0.4687294767372859,0.14873123726898083,-0.4203230938971679,0.5906948894201963
"(20, 30, 40, 50, 60)",431,0.5086689646370663,0.36760191107783463,0.513645798016115,0.42131170393045064,0.3932633908858293,-0.4202482315136644,0.5451352456288172
"(20, 30, 40, 50, 60)",432,0.4636958629523784,0.3737758320903066,0.46289040080069105,0.40134357860411074,0.3050578918787811,-0.4202775347638823,0.2650466548817189
"(20, 30, 40, 50, 60)",433,0.4485774230600223,0.40160113026699434,0.4378960473656922,0.39211049955223004,0.1657369481017845,-0.4203546267806282,0.40335132000411367
"(20, 30, 40, 50, 60)",434,0.3222604275209339,0.346311465088401,0.3227742900064326,0.34124637442844574,0.31884548352539366,-0.420268570461346,0.661336613013208
"(20, 30, 40, 50, 60)",435,0.11704443635299348,0.3444271351889476,0.13737929504875843,0.3178831690836694,0.33695552558341674,-0.42026754271074074,0.5167001378625073
"(20, 30, 40, 50, 60)",436,0.0911738156099553,0.38579468583557985,0.1043514714551958,0.32115493839038856,0.4905586949598033,-0.4202190250145286,0.38368196312200725
"(20, 30, 40, 50, 60)",437,0.12930606402165223,0.41725123031607575,0.1270017105963799,0.32534722441340247,0.40256836559359216,-0.4202554382773673,0.38695266517486215
"(20, 30, 40, 50, 60)",438,0.09749964523311486,0.36249466918439743,0.09008691806657616,0.284834873665432,0.0166136931203744,-0.42037691235336155,0.1870840291002924
"(20, 30, 40, 50, 60)",439,0.016213562041226443,0.35733928386969976,0.013967138706822074,0.27484368152234445,0.10364805602843497,-0.42034775857346235,-0.09008758406317303
"(20, 30, 40, 50, 60)",440,0.07851389487996706,0.2916302616126243,0.06318922224601285,0.23612478184610566,0.7616885166962845,-0.4201218817553298,-0.24516736282305523
"(20, 30, 40, 50, 60)",441,0.08716495682932839,0.21982843217512174,0.07006658071887524,0.19870860956195596,-0.1550360922285214,-0.42050296129015646,-0.4939851380831461
"(20, 30, 40, 50, 60)",442,0.06338265770112536,0.14595411210775544,0.04640682959354621,0.15469258665336738,0.03470386447881539,-0.4203718305539017,-0.38063956971654755
"(20, 30, 40, 50, 60)",443,0.19449217960166382,0.11960649800973604,0.16068485427214754,0.13518438586738094,0.29131197980176404,-0.4202773788520671,-0.423981117209937
"(20, 30, 40, 50, 60)",444,0.24098480132101266,0.09786691680572095,0.2113017269834785,0.1175787869268245,0.22894288020929207,-0.4202975541106893,-0.4032652783826145
"(20, 30, 40, 50, 60)",445,0.19522389175111693,0.1221439325313393,0.18371795403495814,0.12115517458397995,-0.0349788678996692,-0.4204027507907828,-0.26337105950069944
"(20, 30, 40, 50, 60)",446,0.22688489603124673,0.06757625810394144,0.22014820514458142,0.0896046068819943,0.29425945582558555,-0.42027530801049107,0.006587164190887689
"(20, 30, 40, 50, 60)",447,0.20724511729036893,0.09965249146826537,0.2101005760403969,0.09983820511857484,0.19515113126097694,-0.4203204569476746,0.21833708182696562
"(20, 30, 40, 50, 60)",448,-0.07528362124935169,0.06493104042309558,-0.03627524548751626,0.07290723999664903,0.2937621468389066,-0.4202752428384747,0.22518340239584034
"(20, 30, 40, 50, 60)",449,-0.133615847387354,0.08802335966661033,-0.07972294994878731,0.07776097559334764,0.3602095184296624,-0.4202604910442097,0.40885604462046443
"(20, 30, 40, 50, 60)",450,-0.03561956304178395,0.11972170852739344,-0.0015202197393566533,0.0882148231845191,0.5786637623119957,-0.42019010231721277,0.3539468756696929
"(20, 30, 40, 50, 60)",451,-0.04039551801626822,0.14941175030482995,-0.01566686253630862,0.10458713972333424,0.6549659810443548,-0.4201618354868155,0.3314297393302831
"(20, 30, 40, 50, 60)",452,0.03347647752484735,0.1378200010125519,0.03617050707878557,0.10147670199278139,0.2072795332455467,-0.42031087454501903,0.3568468719293471
"(20, 30, 40, 50, 60)",453,0.03969082541414549,0.17020098742292983,0.032024244952759996,0.1237208512066597,0.1893970207202473,-0.4203108311519084,-0.00989019906371258
"(20, 30, 40, 50, 60)",454,0.15716750275852756,0.2371408066380135,0.12297821412567952,0.16981029416802032,0.007792735854472938,-0.4203847590032103,-0.20478416846644373
"(20, 30, 40, 50, 60)",455,0.08336820418988339,0.16759913139506094,0.053120850626202996,0.14655215824907325,-0.4042400916191817,-0.4206497767910888,-0.20277980847457733
"(20, 30, 40, 50, 60)",456,0.12506188619302913,0.2189520422402473,0.08293630307661114,0.18570278433198809,0.1256538202443565,-0.4203350483850349,-0.4034181840832102
"(20, 30, 40, 50, 60)",457,0.15380395854606052,0.25636191996843705,0.11114488550542093,0.2159429242562544,0.3244917247485954,-0.42026830513826713,-0.3646585487208541
"(20, 30, 40, 50, 60)",458,0.16236423999341762,0.2610741169453628,0.1299391078499191,0.23106879029184565,0.27871420676796305,-0.42028089386798534,-0.29361924911075654
"(20, 30, 40, 50, 60)",459,0.06169744264583712,0.07292711375183279,0.0572370897632951,0.14905956950765872,0.39805879912518544,-0.4202490797757712,-0.2264528131725678
"(20, 30, 40, 50, 60)",460,0.11570270764506412,0.08362217213621624,0.1220490851054498,0.15380132487448878,0.1921087027097762,-0.4203136170091431,0.08829212430816362
"(20, 30, 40, 50, 60)",461,0.24170033745020625,0.09467417049485088,0.2568247473394588,0.15134741031844806,0.6338300403599881,-0.4201708361796205,0.08883592649725412
"(20, 30, 40, 50, 60)",462,0.2890741259157624,0.07489201632089725,0.3257209608193562,0.1359334721120244,0.025589424086369175,-0.4203753722336126,0.09105933915122387
"(20, 30, 40, 50, 60)",463,0.5555656317326161,0.08493976634754602,0.5753942873313994,0.1332742668729553,0.4063997555607867,-0.4202441575172873,0.16521167947884155
"(20, 30, 40, 50, 60)",464,0.6258780223035618,0.057752027876903415,0.642843071566308,0.1093232244062638,0.43734227206557974,-0.420235279976342,0.2495928262078037
"(20, 30, 40, 50, 60)",465,0.6211491156493341,-0.003387036280984241,0.6427797352334024,0.06990871473688033,0.4524757465081418,-0.420250332085006,0.1835202555080433
"(20, 30, 40, 50, 60)",466,0.19638109120808583,-0.09965509241467481,0.25403619512926817,0.01823129047242207,0.30673439035778255,-0.4202722886248689,0.2004491218873033
"(20, 30, 40, 50, 60)",467,0.13387508345777907,-0.0822517974445096,0.17948187259821477,0.015189420824315653,0.3859775517542933,-0.42025129032797315,0.17836863632547587
"(20, 30, 40, 50, 60)",468,0.1309240536935639,-0.07765586816812413,0.14909645603724386,0.0065103452411161755,0.6710721791727827,-0.4201631891740437,0.1839758678851764
"(20, 30, 40, 50, 60)",469,0.025513409892354476,-0.04785813935285507,0.0395206323150462,0.0060282919697550045,0.14516556650216417,-0.4203233393985362,0.1676496077663768
"(20, 30, 40, 50, 60)",470,0.08928105000232275,0.015047084893485003,0.07045438711207322,0.017156480699866142,0.2757540507113897,-0.4202840282495249,-0.21690701276756233
"(20, 30, 40, 50, 60)",471,0.008404151226053496,0.020194700145217043,-0.021655030836217084,-0.0030983091154519883,0.26897810421267904,-0.42028379487462175,-0.724493267827139
"(20, 30, 40, 50, 60)",472,-0.07676311686708974,0.09722584884028085,-0.1186859209686588,0.014852197759688752,0.2793295837597164,-0.42027937702720114,-0.6528489735526682
"(20, 30, 40, 50, 60)",473,-0.34403672171849387,0.12200207209333563,-0.36735023171856,0.013228792826166066,-0.6441105262998824,-0.4208511380548336,-0.7988188111589373
"(20, 30, 40, 50, 60)",474,-0.3126160879459282,0.17125705307076278,-0.3512250880053518,0.034447826815188445,0.05261238142230663,-0.42035857215059086,-0.7424567050863363
"(20, 30, 40, 50, 60)",475,-0.3239651697354757,0.16991162133007023,-0.3699570764493466,0.03095536944058883,0.30095879007663323,-0.420293003636021,-0.7918667456055414
"(20, 30, 40, 50, 60)",476,-0.5042778768749361,0.15281112385358628,-0.5216185603122026,0.02790861418178676,0.11096389668397734,-0.4203391350460982,-0.7804228424993337
"(20, 30, 40, 50, 60)",477,-0.5092835127056006,0.17329823511683906,-0.5126057399413578,0.04242355876011721,0.42512532010751,-0.42023983788177577,-0.45218108043575694
"(20, 30, 40, 50, 60)",478,-0.47244451612426086,0.1575610804801857,-0.46591521505347244,0.038782160721552376,0.04483770319819778,-0.4203807752404789,-0.07350111243114218
"(20, 30, 40, 50, 60)",479,-0.2193592940225955,0.12882980838064995,-0.22486851093287874,0.03416374039469348,0.15488020300716943,-0.42032577204174176,-0.15054892807233283
"(20, 30, 40, 50, 60)",480,-0.17317130929068067,0.07808252751652899,-0.1597091690724868,0.022371440976291755,0.03444127286983262,-0.42036859097087453,-0.08099140921351222
"(20, 30, 40, 50, 60)",481,0.28433043005220876,0.07756749728225477,0.26151269903966234,0.04518251077481036,0.24136228141373287,-0.4202948229066617,-0.013202868377026365
"(20, 30, 40, 50, 60)",482,0.25932721971387535,0.0717581306465584,0.25062804230948693,0.06288090189739368,0.2865937898499993,-0.4202779096481797,-0.057460220386079223
"(20, 30, 40, 50, 60)",483,0.29017103688184165,-0.022488810165050336,0.2877061279544508,0.042241230936007866,0.116485850383503,-0.42035334806570923,0.17697572210288665
"(20, 30, 40, 50, 60)",484,0.32200422448845883,0.016419961941940286,0.3264647328239417,0.08433939998734911,0.2007940069954797,-0.4203066702815763,0.500087919009677
"(20, 30, 40, 50, 60)",485,0.2862107442534168,0.035266639206026594,0.3079312603149101,0.11652101357332571,0.2576427793934177,-0.4203017004035155,0.9891778264375866
"(20, 30, 40, 50, 60)",486,0.3343930288474063,0.10744983273004301,0.3637020192370895,0.1734989218375793,0.6069469154662557,-0.42017758758116874,1.1577166189300543
"(20, 30, 40, 50, 60)",487,0.38619178065497045,0.10662160543903601,0.4226432487392668,0.1983555421158737,0.5229696899327768,-0.4202106847962867,1.1706681253783395
"(20, 30, 40, 50, 60)",488,0.4893536517769172,0.2783241345064105,0.5118947642866897,0.3060016673988368,0.6283960669691875,-0.42017017446179583,1.1376296494366205
"(20, 30, 40, 50, 60)",489,0.47680067196245796,0.2149156244580361,0.5081880873137141,0.28137391689046964,0.16891812486756777,-0.4203168453221579,1.2378345558232253
"(20, 30, 40, 50, 60)",490,0.38574219465308435,0.10911560504615314,0.42485318932164384,0.22993046957960916,0.4944550227922898,-0.42021854344852755,1.030270018270439
"(20, 30, 40, 50, 60)",491,0.5017420193354386,0.1367645725858989,0.524290904728129,0.23827458809367438,0.20793538437449502,-0.42030242221173236,0.6830000518422522
"(20, 30, 40, 50, 60)",492,0.6183349199368999,0.08671764977657889,0.6116153123976956,0.20073327159136609,0.32317994387415405,-0.42027132960485486,0.44814930589345486
"(20, 30, 40, 50, 60)",493,0.6663652204386247,0.08711548896171575,0.6420390979526729,0.19170868942389407,0.24966159847422978,-0.42028930233543665,0.2350262154153126
"(20, 30, 40, 50, 60)",494,0.6016263829585178,0.09039895178191008,0.5795058443427619,0.18026237866376704,0.3319668062343024,-0.42026547910200146,0.1741890660326871
"(20, 30, 40, 50, 60)",495,0.5661029507624135,0.16952683752606873,0.5538266166986279,0.198936544088103,0.18628324776973526,-0.4204762615579404,0.11132936762349818
"(20, 30, 40, 50, 60)",496,0.21045996512528806,0.2320629042527385,0.24574853180509934,0.21081760757127022,0.30258245630317865,-0.4202735305135911,0.2736455997109854
"(20, 30, 40, 50, 60)",497,0.04487050613442847,0.24382086156338073,0.08133302588635119,0.20412027798598317,0.00800053943588907,-0.42038193691908715,0.2969703909762265
"(20, 30, 40, 50, 60)",498,0.036624511886587996,0.26576240992691813,0.059764003672887436,0.20367641721219942,0.4451108186923387,-0.4202412175209543,0.34442721779462004
"(20, 30, 40, 50, 60)",499,-0.024051935496118695,0.285511717135431,-0.002107869332665615,0.20251461302024099,0.3755715742861411,-0.42025313668865794,0.18022022875680976
"(20, 30, 40, 50, 60)",500,-0.05786741686268508,0.2155557764946509,-0.04315598596601085,0.16258227268981043,0.609852408487395,-0.4201801644559994,0.17894029607962997
"(20, 30, 40, 50, 60)",501,-0.050208860132113585,0.17553941939311765,-0.05121179595008393,0.13641050431211144,0.25892161393291246,-0.4202873195317553,-0.4328314242214471
"(20, 30, 40, 50, 60)",502,0.03305456502815334,0.16328944260509778,0.013646049862920638,0.1267518502317184,0.4167885265659028,-0.4202413021848059,-0.4226085234617655
"(20, 30, 40, 50, 60)",503,0.1522147674210209,0.11530976525977882,0.11051017494198376,0.10561859845365398,-0.3686722922305292,-0.42060332298733427,-0.6712848063311231
"(20, 30, 40, 50, 60)",504,0.18840654657347244,0.102568225062551,0.14983435986326912,0.09978328298866283,-0.380141254763101,-0.42066136586424224,-0.7263058570522346
"(20, 30, 40, 50, 60)",505,0.23133410432783888,0.09159908155959681,0.19115505136367658,0.095354211734786,0.4041484551501871,-0.4202471147513347,-0.8428255854270358
"(20, 30, 40, 50, 60)",506,0.23058804047886414,0.14511638939852362,0.1985843363506324,0.12298831669739729,-0.11444495442304076,-0.4204403050090705,-0.602461632360726
"(20, 30, 40, 50, 60)",507,0.16255508535948748,0.09429904524192087,0.15027047477931582,0.10020635405363854,0.08903058011548044,-0.42034528365503376,-0.5674592659792711
"(20, 30, 40, 50, 60)",508,0.033291734988010566,0.0961158144542296,0.05083311094558067,0.10327169914424361,0.26686398694443947,-0.42028814694999256,0.08332529628505321
"(20, 30, 40, 50, 60)",509,0.05024976105100137,0.10157144055898167,0.07456010481258991,0.10595199646226464,0.6887962526306668,-0.4201525496258117,0.28177250540809917
"(20, 30, 40, 50, 60)",510,-0.03923674839873001,0.10887294293241263,0.008067196137508134,0.1164696442368354,0.7698202721490095,-0.42011376491027164,0.355480762797677
"(20, 30, 40, 50, 60)",511,-0.002193650778655739,0.10646687078310216,0.0439675337555741,0.11698114902891314,0.42557112027756255,-0.4202439308422917,0.4165838317976718
"(20, 30, 40, 50, 60)",512,0.1920565044038245,0.13977047562407502,0.21064474853961634,0.1341824004296163,0.4145295544005838,-0.4202423129076347,0.3348534568717761
"(20, 30, 40, 50, 60)",513,0.318593486807284,0.13160555435978885,0.3164061149480084,0.13474954896617358,0.40986158189967814,-0.42024384783998125,0.12253937207973509
"(20, 30, 40, 50, 60)",514,0.232331719264121,0.12447805414804992,0.23459376655552205,0.13460459489357987,-0.22430787538610672,-0.42063672417352616,0.1102901168098512
"(20, 30, 40, 50, 60)",515,0.2652626137352202,0.05933520313280749,0.25053166659728454,0.1094677467166095,0.23939143087296352,-0.42029289835863515,0.09757759046609384
"(20, 30, 40, 50, 60)",516,0.28289733905425685,0.06084184569809012,0.2559426678474706,0.11705715004021176,0.38431149847487045,-0.420251977882758,-0.0985921568407685
"(20, 30, 40, 50, 60)",517,0.2313670727925337,0.036630652466725054,0.20467850621275047,0.11495513353889744,0.2639839763719544,-0.4202938013280479,-0.07483447382428131
"(20, 30, 40, 50, 60)",518,0.09553439125774639,0.12212229122908806,0.08801623951283426,0.16463271004645377,0.008861649700650995,-0.4203826594570502,0.05817908670942678
"(20, 30, 40, 50, 60)",519,0.08589508087146769,0.22338288178808732,0.08704102009361646,0.21055967820533628,0.4151679243731103,-0.42024224717470104,0.011841591859552312
"(20, 30, 40, 50, 60)",520,0.09471484019978188,0.1516530252506744,0.10224987705821038,0.176227982459621,0.6214831687613293,-0.4201731460681423,0.0449313558737839
"(20, 30, 40, 50, 60)",521,0.06841376503737662,0.1959494025362453,0.093352508046955,0.19428684453758205,-0.28140416658254686,-0.42055766883737916,0.19671303030473783
"(20, 30, 40, 50, 60)",522,0.22766932573930396,0.22858751364380406,0.23649435116792236,0.201610990489743,0.29881155293033934,-0.42027595188592837,0.20280235271326003
"(20, 30, 40, 50, 60)",523,0.2280292125270353,0.19692551853710993,0.23157476399433724,0.17802506426539416,0.2554354665355682,-0.42030699309611524,0.2042106575852287
"(20, 30, 40, 50, 60)",524,0.20653071301930298,0.13908541079187048,0.20890993175779662,0.13505674655230757,0.38237492123951144,-0.4202535034100417,0.3240226156909788
"(20, 30, 40, 50, 60)",525,0.15422807771690872,0.0682732337918062,0.16451329256761446,0.091861804266789,0.25728669405623844,-0.42028572676445947,0.19183935388490606
"(20, 30, 40, 50, 60)",526,0.273220303461094,0.07664257416561521,0.2634910417124859,0.09625720964930662,0.376603734426106,-0.4202555829883681,0.36455314946051975
"(20, 30, 40, 50, 60)",527,0.17030367073416997,0.07074071982376007,0.16639868433339255,0.09676682697448918,0.41315567068274417,-0.4202437424891909,0.2844586922459644
"(20, 30, 40, 50, 60)",528,-0.02635824751472797,0.04917778888387177,-0.0031043239427839217,0.0910116448996745,0.313859762438633,-0.42027025121463707,0.16316175533497407
"(20, 30, 40, 50, 60)",529,0.13573148736633409,0.24352984891481075,0.1359531619113376,0.18909503916323414,0.13990236147882754,-0.4203252418377334,0.13065408953818808
"(20, 30, 40, 50, 60)",530,0.1060424492809794,0.25149602372745217,0.09572206119076422,0.19261368478464325,0.3071215384746945,-0.4202724368961742,0.1662512964719656
"(20, 30, 40, 50, 60)",531,-0.025594612153091428,0.24905322286556536,-0.027644056179091867,0.19149421814433823,0.26652316738898096,-0.4202848214351198,-0.06476703684009885
"(20, 30, 40, 50, 60)",532,0.0016482563923696575,0.24435676776189338,-0.011667438499065493,0.19226573857040244,0.29486441394180435,-0.42027506557499744,-0.11862048267544563
"(20, 30, 40, 50, 60)",533,0.12182212033365147,0.19291117840901995,0.08445745846042399,0.16984138464492704,0.411542636296416,-0.42024497626747537,-0.09657525955030814
"(20, 30, 40, 50, 60)",534,0.04296301495675658,0.07480061331904858,0.014745064752151423,0.097304336467696,-0.07146887756377936,-0.4204840025916497,-0.10326548990622683
"(20, 30, 40, 50, 60)",535,0.015431915562497662,-0.0113291200660591,0.0014161232268951856,0.0473191257394748,0.1819618963452449,-0.42031467310460613,-0.20535199579123362
"(20, 30, 40, 50, 60)",536,0.10844536492847062,0.07043565896619312,0.09365648115038785,0.08194321827836529,0.30642431222461014,-0.4202725179164361,-0.20000815992254495
"(20, 30, 40, 50, 60)",537,0.2541476291324537,0.0248868801125082,0.22812179962425932,0.04638412293422712,0.026299510727774204,-0.42037217657654846,-0.0646660242548797
"(20, 30, 40, 50, 60)",538,0.2649322728340409,-0.009259843326438548,0.2518632147436712,0.01741694016032607,0.21931377021822235,-0.42029882613238906,0.02778890338185214
"(20, 30, 40, 50, 60)",539,0.24951345800311525,0.016886382585163544,0.25540629023635475,0.02467147522035158,0.39870667473847826,-0.42024700545381694,0.03760758749492966
"(20, 30, 40, 50, 60)",540,0.10320907996877263,0.07657226945627958,0.14145465985115832,0.048158652583452866,0.5154469225637629,-0.4202122072333337,0.08671346254126668
"(20, 30, 40, 50, 60)",541,-0.10321902790786733,0.03738589209980781,-0.0406808802067229,0.02869673875554684,0.4126415018920627,-0.420244623928247,0.2782295296353215
"(20, 30, 40, 50, 60)",542,0.058696234137199176,0.06282569993373167,0.10420179086930056,0.04769805401898533,0.31092279039657356,-0.4202721116896527,0.38589235429402685
"(20, 30, 40, 50, 60)",543,0.0864182753374261,0.05079479929968505,0.11969412800741887,0.05047299434494551,0.5413495567564224,-0.42020486875941204,0.40530348680401335
"(20, 30, 40, 50, 60)",544,0.03029568663341774,0.045948973032807504,0.05915261642636987,0.05747809112214432,0.3660419721554095,-0.4202561403002049,0.212485642748738
"(20, 30, 40, 50, 60)",545,0.14643383282394473,0.050219857064898225,0.14223996928180477,0.06949122238176832,0.2880562656033612,-0.42027798472595623,0.25497787780780906
"(20, 30, 40, 50, 60)",546,0.18275854957973464,0.05540505982466292,0.15538260744398424,0.08409251424854172,0.33925115451338655,-0.4202644005595998,0.18685865699543486
"(20, 30, 40, 50, 60)",547,0.22696229755644615,0.106537191063085,0.19143657639250214,0.1209718876142248,-0.04240850840285801,-0.4204163262017198,0.16519718862801755
"(20, 30, 40, 50, 60)",548,0.17730146477436376,0.08174592027538764,0.14943784373441943,0.12297227515630331,-0.17491911300481136,-0.42047921127809407,-0.000670503272901262
"(20, 30, 40, 50, 60)",549,0.22850955862400668,0.1998173718630735,0.20103428966847328,0.20013382493376827,0.3796580863146099,-0.4202526295737755,-0.08146855411479273
"(20, 30, 40, 50, 60)",550,0.2600805028130911,0.33276773402770576,0.23850392637274223,0.2799065552485437,0.17438050828959845,-0.4203148560492981,-0.045682175395697175
"(20, 30, 40, 50, 60)",551,0.22802551179644026,0.3698072811814511,0.22409131958249418,0.3155450282438547,0.0034411765333821225,-0.42039385507010274,0.1998609652330581
"(20, 30, 40, 50, 60)",552,0.19640799774777376,0.5267843738311301,0.21028944701087804,0.4134435055060584,0.2979338595710037,-0.4202754630087074,0.18959363012271066
"(20, 30, 40, 50, 60)",553,0.2523302466825754,0.5091448140262368,0.26949482455585716,0.4181369184349456,0.4071264899009109,-0.42024486614893725,0.2639463100099635
"(20, 30, 40, 50, 60)",554,0.336819709722881,0.5377919126465871,0.3547541341620417,0.4512491519523898,0.4786726393457972,-0.42022932964594095,0.36021146840489837
"(20, 30, 40, 50, 60)",555,0.27304638560729605,0.5472413078385902,0.30974347508466904,0.48154872504916324,0.31939696987257093,-0.42026991701872385,0.380746992231741
"(20, 30, 40, 50, 60)",556,0.41301992654246383,0.5379879721259759,0.4267607911717112,0.5029106590777408,0.5614148202536298,-0.4201986377314589,0.4558332182410964
"(20, 30, 40, 50, 60)",557,0.5511119660722604,0.5539436527710867,0.5481861823117993,0.5385071040654245,0.087036862358674,-0.42035352006601107,0.42691002823055146
"(20, 30, 40, 50, 60)",558,0.6210934706598349,0.5288291089984051,0.6177774004273924,0.5555257300282339,0.1150946590688429,-0.4203345559379522,0.23189480238614316
"(20, 30, 40, 50, 60)",559,0.8433971913146121,0.4434475003448968,0.8147341278169912,0.5367925855810325,0.34517004350599206,-0.4202624943554669,0.3045701572862359
"(20, 30, 40, 50, 60)",560,0.8197789540844628,0.36749857585088264,0.8031496025084869,0.5103909742011894,0.24921555362062894,-0.4202881707304989,0.29135450449589806
"(20, 30, 40, 50, 60)",561,0.8855499348768995,0.3790011837152028,0.8711576352876916,0.5268928781577136,0.48363944227278055,-0.4202219456296179,0.4549112815067035
"(20, 30, 40, 50, 60)",562,0.9512041446473112,0.48315506130359015,0.9390939008047733,0.592644832059292,0.24873651246728204,-0.42029362111109214,0.4515078701633831
"(20, 30, 40, 50, 60)",563,0.9579567836636755,0.599665725475538,0.9667249885720037,0.6628818310953578,0.4476731401465423,-0.4202344840861011,0.4663960896237257
"(20, 30, 40, 50, 60)",564,0.9205576643840743,0.630633242017686,0.9579792326525367,0.6804377231784463,0.6580093491431612,-0.4201616940155738,0.62920937901673
"(20, 30, 40, 50, 60)",565,1.1020769443346683,0.6263955159691885,1.1488903593549509,0.6795845619011768,0.481402746783198,-0.4202224404089864,0.6442974103642157
"(20, 30, 40, 50, 60)",566,1.0549611040453706,0.7738688204263504,1.1154293592548628,0.7567294880477576,0.6851436428135356,-0.4201506854720258,0.8592030109401906
"(20, 30, 40, 50, 60)",567,0.6065131323182348,0.7607907053348409,0.6855121157681257,0.7495883986460973,0.2879497423703043,-0.4202799431488243,1.084148591047757
"(20, 30, 40, 50, 60)",568,0.638272530387039,0.731989028753383,0.6865252023550057,0.7335638084261514,0.6338689038623785,-0.42017216963180376,0.796831717427664
"(20, 30, 40, 50, 60)",569,0.6941257513556095,0.7137154717304263,0.7072799663830924,0.7225523968340752,0.49942567769400104,-0.42021573694538644,0.821726113079776
"(20, 30, 40, 50, 60)",570,0.7612842989839874,0.6804794953627151,0.7417643195924325,0.6997491454088077,0.4567523751447959,-0.4202322964764632,0.7800330346233785
"(20, 30, 40, 50, 60)",571,0.7520561851116303,0.6328176296185642,0.721615338307725,0.6715794256931482,0.39907040842344615,-0.42024822680422996,0.3129853970300768
"(20, 30, 40, 50, 60)",572,0.6590835360689279,0.6570882633938461,0.6314457882390915,0.6754373714922842,0.2998272047363292,-0.42027453388611985,0.18132425468316749
"(20, 30, 40, 50, 60)",573,0.7794113416658587,0.8033705822175419,0.7315204781248885,0.7366467679656774,0.047263455138274194,-0.42036791681043734,-0.09483465131220681
"(20, 30, 40, 50, 60)",574,0.7104688625179884,0.772175131702333,0.675864844362239,0.7196257914461925,-0.22278867610368766,-0.42051377542462026,0.10048236909619655
"(20, 30, 40, 50, 60)",575,0.677299157242881,0.7511918644536131,0.6506462359361141,0.7085989014077715,0.3887222068456719,-0.4202501146782408,0.4496402774690823
"(20, 30, 40, 50, 60)",576,0.5666971115946159,0.7185832626675968,0.5611389241792522,0.6910336556950885,0.7435873723760668,-0.42012761641983476,0.5979193178525204
"(20, 30, 40, 50, 60)",577,0.5110661172159657,0.7288238978437536,0.5197405137320341,0.6930947973915138,0.5473314468687366,-0.42020213317063676,1.0637858726178309
"(20, 30, 40, 50, 60)",578,0.44762600089798793,0.7197616708787846,0.47353211614376983,0.6877805959466478,0.5804402384181,-0.4201872373030555,1.5948496704458284
"(20, 30, 40, 50, 60)",579,0.36639070463338236,0.726741010345641,0.41429249388789746,0.6962060193223322,0.15881214291244927,-0.4203242611219939,1.6891054797940523
"(20, 30, 40, 50, 60)",580,0.6752867339108451,0.7236584293494385,0.6859260846093196,0.7010754020165607,1.0283617693354048,-0.41998835529613404,1.586473358426738
"(20, 30, 40, 50, 60)",581,0.7732650461259415,0.6995646783839794,0.785358850877132,0.7009515630085771,0.2531515008249701,-0.42028887945655213,1.1623663414135028
"(20, 30, 40, 50, 60)",582,0.9140255076941504,0.7178617656763876,0.9072906075388062,0.7183231367759454,0.2381513240374737,-0.4202953420659537,0.826592693534847
"(20, 30, 40, 50, 60)",583,0.8843828318582042,0.6737010396744924,0.875899405497406,0.7053549753076565,0.320036146220578,-0.42027351170179655,0.6509905079196281
"(20, 30, 40, 50, 60)",584,0.8785619814898221,0.6869089776833928,0.864910975586941,0.7223732319595121,0.1981688905526989,-0.42031600859405904,0.697879607953963
